,minute_of_hour,hour_of_week,day_of_week,week_of_month,month,units_consumed
86235,15,10,3,4,10,2.511449344084794
86236,20,10,3,4,10,2.504788482656491
86237,25,10,3,4,10,2.498122301184527
86238,30,10,3,4,10,2.4914582058514085
86239,35,10,3,4,10,2.484803600521925
86240,40,10,3,4,10,2.4781658785173923
86241,45,10,3,4,10,2.4715524144016143
86242,50,10,3,4,10,2.4649705557876818
86243,55,10,3,4,10,2.458427615174621
86244,0,11,3,4,10,2.451930861823509
86245,5,11,3,4,10,2.445487513680725
86246,10,11,3,4,10,2.4391047293591117
86247,15,11,3,4,10,2.432789600184608
86248,20,11,3,4,10,2.426549142317727
86249,25,11,3,4,10,2.4203902889585445
86250,30,11,3,4,10,2.414319882643856
86251,35,11,3,4,10,2.4083446676450633
86252,40,11,3,4,10,2.40247128247523
86253,45,11,3,4,10,2.3967062525136447
86254,50,11,3,4,10,2.391055982756064
86255,55,11,3,4,10,2.3855267506987143
86256,0,12,3,4,10,2.3801246993639413
86257,5,12,3,4,10,2.3748558304752594
86258,10,12,3,4,10,2.36972599778932
86259,15,12,3,4,10,2.364740900592618
86260,20,12,3,4,10,2.3599060773691165
86261,25,12,3,4,10,2.3552268996472274
86262,30,12,3,4,10,2.3507085660319302
86263,35,12,3,4,10,2.346356096429076
86264,40,12,3,4,10,2.342174326468233
86265,45,12,3,4,10,2.3381679021302615
86266,50,12,3,4,10,2.334341274585591
86267,55,12,3,4,10,2.330698695248933
86268,0,13,3,4,10,2.327244211055925
86269,5,13,3,4,10,2.32398165996695
86270,10,13,3,4,10,2.3209146667031324
86271,15,13,3,4,10,2.318046638719243
86272,20,13,3,4,10,2.315380762417988
86273,25,13,3,4,10,2.312919999609858
86274,30,13,3,4,10,2.3106670842226613
86275,35,13,3,4,10,2.30862451926391
86276,40,13,3,4,10,2.3067945740400924
86277,45,13,3,4,10,2.3051792816354197
86278,50,13,3,4,10,2.303780436653055
86279,55,13,3,4,10,2.302599593221292
86280,0,14,3,4,10,2.3016380632669065
86281,5,14,3,4,10,2.3008969150575953
86282,10,14,3,4,10,2.3003769720151217
86283,15,14,3,4,10,2.300078811800488
86284,20,14,3,4,10,2.3000027656721467
86285,25,14,3,4,10,2.3001489181179733
86286,30,14,3,4,10,2.3005171067613968
86287,35,14,3,4,10,2.3011069225418024
86288,40,14,3,4,10,2.3019177101690143
86289,45,14,3,4,10,2.3029485688512796
86290,50,14,3,4,10,2.3041983532961248
86291,55,14,3,4,10,2.3056656749827393
86292,0,15,3,4,10,2.3073489037046477
86293,5,15,3,4,10,2.30924616938088
86294,10,15,3,4,10,2.3113553641336466
86295,15,15,3,4,10,2.31367414463021
86296,20,15,3,4,10,2.316199934686345
86297,25,15,3,4,10,2.318929928128501
86298,30,15,3,4,10,2.3218610919114844
86299,35,15,3,4,10,2.3249901694881965
86300,40,15,3,4,10,2.328313684427684
86301,45,15,3,4,10,2.331827944277482
86302,50,15,3,4,10,2.335529044665961
86303,55,15,3,4,10,2.3394128736401663
86304,0,16,3,4,10,2.343475116234022
86305,5,16,3,4,10,2.347711259262609
86306,10,16,3,4,10,2.35211659633614
86307,15,16,3,4,10,2.356686233088852
86308,20,16,3,4,10,2.3614150926166855
86309,25,16,3,4,10,2.3662979211177664
86310,30,16,3,4,10,2.371329293729423
86311,35,16,3,4,10,2.3765036205552543
86312,40,16,3,4,10,2.38181515287555
86313,45,16,3,4,10,2.387257989534166
86314,50,16,3,4,10,2.392826083494757
86315,55,16,3,4,10,2.398513248559083
86316,0,17,3,4,10,2.404313166239928
86317,5,17,3,4,10,2.4102193927809914
86318,10,17,3,4,10,2.4162253663160342
86319,15,17,3,4,10,2.422324414158841
86320,20,17,3,4,10,2.428509760217118
86321,25,17,3,4,10,2.4347745325204637
86322,30,17,3,4,10,2.4411117708552625
86323,35,17,3,4,10,2.447514434497542
86324,40,17,3,4,10,2.4539754100352744
86325,45,17,3,4,10,2.4604875192714366
86326,50,17,3,4,10,2.467043527199044
86327,55,17,3,4,10,2.4736361500393054
86328,0,18,3,4,10,2.48025806333396
86329,5,18,3,4,10,2.486901910082811
86330,10,18,3,4,10,2.493560308917413
86331,15,18,3,4,10,2.5002258623018334
86332,20,18,3,4,10,2.5068911647513774
86333,25,18,3,4,10,2.5135488110602293
86334,30,18,3,4,10,2.520191404528338
86335,35,18,3,4,10,2.5268115651797545
86336,40,18,3,4,10,2.5334019379614827
86337,45,18,3,4,10,2.5399552009150956
86338,50,18,3,4,10,2.54646407331149
86339,55,18,3,4,10,2.5529213237398385
86340,0,19,3,4,10,2.5593197781417434
86341,5,19,3,4,10,2.5656523277816787
86342,10,19,3,4,10,2.5719119371448502
86343,15,19,3,4,10,2.578091651753712
86344,20,19,3,4,10,2.5841846058944484
86345,25,19,3,4,10,2.5901840302448385
86346,30,19,3,4,10,2.596083259395027
86347,35,19,3,4,10,2.6018757392528533
86348,40,19,3,4,10,2.607555034325575
86349,45,19,3,4,10,2.6131148348694464
86350,50,19,3,4,10,2.618548963900361
86351,55,19,3,4,10,2.623851384056219
86352,0,20,3,4,10,2.6290162043045657
86353,5,20,3,4,10,2.634037686487577
86354,10,20,3,4,10,2.6389102516971996
86355,15,20,3,4,10,2.6436284864733635
86356,20,20,3,4,10,2.648187148818381
86357,25,20,3,4,10,2.652581174020849
86358,30,20,3,4,10,2.656805680282587
86359,35,20,3,4,10,2.6608559741423523
86360,40,20,3,4,10,2.664727555690315
86361,45,20,3,4,10,2.6684161235674964
86362,50,20,3,4,10,2.671917579744612
86363,55,20,3,4,10,2.6752280340750607
86364,0,21,3,4,10,2.6783438086167326
86365,5,21,3,4,10,2.6812614417185014
86366,10,21,3,4,10,2.6839776918659672
86367,15,21,3,4,10,2.6864895412828496
86368,20,21,3,4,10,2.6887941992837634
86369,25,21,3,4,10,2.6908891053746915
86370,30,21,3,4,10,2.692771932097718
86371,35,21,3,4,10,2.69444058761685
86372,40,21,3,4,10,2.6958932180420647
86373,45,21,3,4,10,2.697128209488999
86374,50,21,3,4,10,2.6981441898719853
86375,55,21,3,4,10,2.6989400304284534
86376,0,22,3,4,10,2.6995148469729915
86377,5,22,3,4,10,2.6998680008796847
86378,10,22,3,4,10,2.699999099791636
86379,15,22,3,4,10,2.6999079980568705
86380,20,22,3,4,10,2.6995947968901692
86381,25,22,3,4,10,2.6990598442606077
86382,30,22,3,4,10,2.6983037345049614
86383,35,22,3,4,10,2.6973273076673956
86384,40,22,3,4,10,2.696131648566167
86385,45,22,3,4,10,2.6947180855883817
86386,50,22,3,4,10,2.6930881892141487
86387,55,22,3,4,10,2.6912437702717598
86388,0,23,3,4,10,2.6891868779258483
86389,5,23,3,4,10,2.686919797400747
86390,10,23,3,4,10,2.6844450474415864
86391,15,23,3,4,10,2.6817653775159505
86392,20,23,3,4,10,2.67888376475919
86393,25,23,3,4,10,2.6758034106667634
86394,30,23,3,4,10,2.6725277375375156
86395,35,23,3,4,10,2.6690603846712255
86396,40,23,3,4,10,2.6654052043254777
86397,45,23,3,4,10,2.661566257435735
86398,50,23,3,4,10,2.6575478091036024
86399,55,23,3,4,10,2.653354323858266
86400,0,0,4,4,10,2.848990460696364
86401,5,0,4,4,10,2.8444610679058013
86402,10,0,4,4,10,2.8397711776792653
86403,15,0,4,4,10,2.8349260005234154
86404,20,0,4,4,10,2.829930919469968
86405,25,0,4,4,10,2.8247914840951047
86406,30,0,4,4,10,2.8195134043538457
86407,35,0,4,4,10,2.814102544236245
86408,40,0,4,4,10,2.8085649152523713
86409,45,0,4,4,10,2.8029066697537752
86410,50,0,4,4,10,2.7971340940977223
86411,55,0,4,4,10,2.7912536016632994
86412,0,1,4,4,10,2.7852717257260227
86413,5,1,4,4,10,2.7791951121993144
86414,10,1,4,4,10,2.7730305122508394
86415,15,1,4,4,10,2.7667847748019017
86416,20,1,4,4,10,2.760464838918236
86417,25,1,4,4,10,2.7540777261006486
86418,30,1,4,4,10,2.7476305324840733
86419,35,1,4,4,10,2.7411304209537057
86420,40,1,4,4,10,2.73458461318698
86421,45,1,4,4,10,2.7280003816302254
86422,50,1,4,4,10,2.721385041418917
86423,55,1,4,4,10,2.7147459422504108
86424,0,2,4,4,10,2.7080904602187337
86425,5,2,4,4,10,2.701425989619134
86426,10,2,4,4,10,2.6947599347333258
86427,15,2,4,4,10,2.6880997016031767
86428,20,2,4,4,10,2.681452689802537
86429,25,2,4,4,10,2.67482628421625
86430,30,2,4,4,10,2.668227846835485
86431,35,2,4,4,10,2.661664708578507
86432,40,2,4,4,10,2.6551441611459605
86433,45,2,4,4,10,2.6486734489197357
86434,50,2,4,4,10,2.6422597609143974
86435,55,2,4,4,10,2.635910222790131
86436,0,3,4,4,10,2.629631888936077
86437,5,3,4,4,10,2.6234317346328444
86438,10,3,4,4,10,2.6173166483028347
86439,15,3,4,4,10,2.6112934238574814
86440,20,3,4,4,10,2.605368753148655
86441,25,3,4,4,10,2.599549218534299
86442,30,3,4,4,10,2.5938412855652895
86443,35,3,4,4,10,2.5882512958021557
86444,40,3,4,4,10,2.5827854597695534
86445,45,3,4,4,10,2.5774498500563223
86446,50,3,4,4,10,2.5722503945687882
86447,55,3,4,4,10,2.567192869944812
86448,0,4,4,4,10,2.562282895135896
86449,5,4,4,4,10,2.5575259251644824
86450,10,4,4,4,10,2.5529272450633798
86451,15,4,4,4,10,2.548491964004047
86452,20,4,4,4,10,2.5442250096202628
86453,25,4,4,4,10,2.5401311225334275
86454,30,4,4,4,10,2.5362148510859166
86455,35,4,4,4,10,2.532480546287499
86456,40,4,4,4,10,2.5289323569815547
86457,45,4,4,4,10,2.5255742252356197
86458,50,4,4,4,10,2.5224098819617153
86459,55,4,4,4,10,2.519442842771275
86460,0,5,4,4,10,2.5166764040692704
86461,5,5,4,4,10,2.514113639391879
86462,10,5,4,4,10,2.51175739599176
86463,15,5,4,4,10,2.509610291674733
86464,20,5,4,4,10,2.507674711891374
86465,25,5,4,4,10,2.5059528070867607
86466,30,5,4,4,10,2.5044464903113086
86467,35,5,4,4,10,2.5031574350953596
86468,40,5,4,4,10,2.5020870735898595
86469,45,5,4,4,10,2.5012365949752837
86470,50,5,4,4,10,2.50060694414036
86471,55,5,4,4,10,2.500198820632351
86472,0,6,4,4,10,2.500012677879835
86473,5,6,4,4,10,2.5000487226889416
86474,10,6,4,4,10,2.500306915013592
86475,15,6,4,4,10,2.5007869679999875
86476,20,6,4,4,10,2.501488348305307
86477,25,6,4,4,10,2.502410276690256
86478,30,6,4,4,10,2.5035517288848075
86479,35,6,4,4,10,2.5049114367261742
86480,40,6,4,4,10,2.5064878895677483
86481,45,6,4,4,10,2.508279335957442
86482,50,6,4,4,10,2.5102837855835647
86483,55,6,4,4,10,2.5124990114861085
86484,0,7,4,4,10,2.5149225525307948
86485,5,7,4,4,10,2.517551716143595
86486,10,7,4,4,10,2.520383581302087
86487,15,7,4,4,10,2.523415001780761
86488,20,7,4,4,10,2.526642609646503
86489,25,7,4,4,10,2.5300628190003978
86490,30,7,4,4,10,2.53367182996169
86491,35,7,4,4,10,2.537465632889485
86492,40,7,4,4,10,2.5414400128374894
86493,45,7,4,4,10,2.545590554236856
86494,50,7,4,4,10,2.5499126458019132
86495,55,7,4,4,10,2.5544014856533432
86496,0,8,4,4,10,2.559052086653108
86497,5,8,4,4,10,2.5638592819452035
86498,10,8,4,4,10,2.5688177306961446
86499,15,8,4,4,10,2.5739219240284044
86500,20,8,4,4,10,2.579166191141229
86501,25,8,4,4,10,2.5845447056106723
86502,30,8,4,4,10,2.590051491862871
86503,35,8,4,4,10,2.5956804318129554
86504,40,8,4,4,10,2.60142527166229
86505,45,8,4,4,10,2.6072796288464977
86506,50,8,4,4,10,2.6132369991265403
86507,55,8,4,4,10,2.619290763814983
86508,0,9,4,4,10,2.625434197129408
86509,5,9,4,4,10,2.631660473664817
86510,10,9,4,4,10,2.637962675976709
86511,15,9,4,4,10,2.644333802266423
86512,20,9,4,4,10,2.650766774160189
86513,25,9,4,4,10,2.6572544445733506
86514,30,9,4,4,10,2.6637896056504817
86515,35,9,4,4,10,2.6703649967739005
86516,40,9,4,4,10,2.676973312629926
86517,45,9,4,4,10,2.6836072113252274
86518,50,9,4,4,10,2.6902593225437292
86519,55,9,4,4,10,2.696922255735092
86520,0,10,4,4,10,2.703588608325676
86521,5,10,4,4,10,2.710250973942861
86522,10,10,4,4,10,2.7169019506435856
86523,15,10,4,4,10,2.7235341491379708
86524,20,10,4,4,10,2.730140200998877
86525,25,10,4,4,10,2.7367127668482913
86526,30,10,4,4,10,2.743244544511435
86527,35,10,4,4,10,2.749728277129539
86528,40,10,4,4,10,2.756156761222364
86529,45,10,4,4,10,2.7625228546909733
86530,50,10,4,4,10,2.7688194847531915
86531,55,10,4,4,10,2.7750396558011716
86532,0,11,4,4,10,2.78117645717366
86533,5,11,4,4,10,2.7872230708338006
86534,10,11,4,4,10,2.7931727789440277
86535,15,11,4,4,10,2.7990189713296383
86536,20,11,4,4,10,2.804755152822754
86537,25,11,4,4,10,2.8103749504785025
86538,30,11,4,4,10,2.815872120655413
86539,35,11,4,4,10,2.821240555952154
86540,40,11,4,4,10,2.826474291992906
86541,45,11,4,4,10,2.8315675140538312
86542,50,11,4,4,10,2.8365145635232816
86543,55,11,4,4,10,2.8413099441886254
86544,0,12,4,4,10,2.845948328342326
86545,5,12,4,4,10,2.850424562701462
86546,10,12,4,4,10,2.8547336741328015
86547,15,12,4,4,10,2.858870875178062
86548,20,12,4,4,10,2.8628315693728155
86549,25,12,4,4,10,2.8666113563531983
86550,30,12,4,4,10,2.870206036744751
86551,35,12,4,4,10,2.8736116168279593
86552,40,12,4,4,10,2.8768243129753084
86553,45,12,4,4,10,2.8798405558549245
86554,50,12,4,4,10,2.8826569943961315
86555,55,12,4,4,10,2.8852704995125196
86556,0,13,4,4,10,2.8876781675783834
86557,5,13,4,4,10,2.889877323654676
86558,10,13,4,4,10,2.8918655244609153
86559,15,13,4,4,10,2.893640561089579
86560,20,13,4,4,10,2.895200461460385
86561,25,13,4,4,10,2.896543492511177
86562,30,13,4,4,10,2.8976681621233986
86563,35,13,4,4,10,2.8985732207798502
86564,40,13,4,4,10,2.899257662952911
86565,45,13,4,4,10,2.899720728221692
86566,50,13,4,4,10,2.8999619021168663
86567,55,13,4,4,10,2.8999809166922503
86568,0,14,4,4,10,2.899777750822494
86569,5,14,4,4,10,2.8993526302265513
86570,10,14,4,4,10,2.898706027216906
86571,15,14,4,4,10,2.897838660174825
86572,20,14,4,4,10,2.8967514927522346
86573,25,14,4,4,10,2.8954457328010745
86574,30,14,4,4,10,2.8939228310314373
86575,35,14,4,4,10,2.8921844793997127
86576,40,14,4,4,10,2.890232609228878
86577,45,14,4,4,10,2.8880693890627653
86578,50,14,4,4,10,2.885697222256791
86579,55,14,4,4,10,2.8831187443078106
86580,0,15,4,4,10,2.8803368199260566
86581,5,15,4,4,10,2.877354539852424
86582,10,15,4,4,10,2.874175217424632
86583,15,15,4,4,10,2.8708023848960766
86584,20,15,4,4,10,2.867239789511471
86585,25,15,4,4,10,2.8634913893436216
86586,30,15,4,4,10,2.859561348895981
86587,35,15,4,4,10,2.8554540344758466
86588,40,15,4,4,10,2.851174009343301
86589,45,15,4,4,10,2.8467260286416263
86590,50,15,4,4,10,2.8421150341139505
86591,55,15,4,4,10,2.8373461486131615
86592,0,16,4,4,10,2.8324246704103193
86593,5,16,4,4,10,2.827356067308232
86594,10,16,4,4,10,2.822145970566682
86595,15,16,4,4,10,2.8168001686460507
86596,20,16,4,4,10,2.8113246007762904
86597,25,16,4,4,10,2.805725350358392
86598,30,16,4,4,10,2.8000086382056755
86599,35,16,4,4,10,2.794180815632415
86600,40,16,4,4,10,2.7882483573974777
86601,45,16,4,4,10,2.7822178545108116
86602,50,16,4,4,10,2.7760960069107807
86603,55,16,4,4,10,2.7698896160203925
86604,0,17,4,4,10,2.7636055771912003
86605,5,17,4,4,10,2.7572508720420035
86606,10,17,4,4,10,2.7508325607025497
86607,15,17,4,4,10,2.744357773969587
86608,20,17,4,4,10,2.73783370538449
86609,25,17,4,4,10,2.7312676032411787
86610,30,17,4,4,10,2.724666762533201
86611,35,17,4,4,10,2.718038516848936
86612,40,17,4,4,10,2.711390230223918
86613,45,17,4,4,10,2.704729288959331
86614,50,17,4,4,10,2.6980630934157683
86615,55,17,4,4,10,2.69139904979137
86616,0,18,4,4,10,2.684744561893475
86617,5,18,4,4,10,2.6781070229129345
86618,10,18,4,4,10,2.6714938072101195
86619,15,18,4,4,10,2.6649122621223125
86620,20,18,4,4,10,2.658369699800209
86621,25,18,4,4,10,2.6518733890844217
86622,30,18,4,4,10,2.6454305474296493
86623,35,18,4,4,10,2.6390483328860213
86624,40,18,4,4,10,2.632733836146449
86625,45,18,4,4,10,2.6264940726688053
86626,50,18,4,4,10,2.6203359748816935
86627,55,18,4,4,10,2.6142663844824625
86628,0,19,4,4,10,2.6082920448360243
86629,5,19,4,4,10,2.6024195934829204
86630,10,19,4,4,10,2.59665555476496
86631,15,19,4,4,10,2.5910063325766206
86632,20,19,4,4,10,2.5854782032502706
86633,25,19,4,4,10,2.5800773085830393
86634,30,19,4,4,10,2.5748096490135217
86635,35,19,4,4,10,2.5696810769548
86636,40,19,4,4,10,2.5646972902926617
86637,45,19,4,4,10,2.559863826055126
86638,50,19,4,4,10,2.5551860542607607
86639,55,19,4,4,10,2.5506691719525474
86640,0,20,4,4,10,2.546318197423924
86641,5,20,4,4,10,2.542137964643419
86642,10,20,4,4,10,2.538133117884072
86643,15,20,4,4,10,2.53430810656361
86644,20,20,4,4,10,2.5306671803011063
86645,25,20,4,4,10,2.5272143841956187
86646,30,20,4,4,10,2.5239535543320515
86647,35,20,4,4,10,2.520888313519234
86648,40,20,4,4,10,2.5180220672649107
86649,45,20,4,4,10,2.5153579999923505
86650,50,20,4,4,10,2.5128990715021895
86651,55,20,4,4,10,2.5106480136842273
86652,0,21,4,4,10,2.5086073274822356
86653,5,21,4,4,10,2.5067792801153885
86654,10,21,4,4,10,2.505165902559363
86655,15,21,4,4,10,2.5037689872899085
86656,20,21,4,4,10,2.502590086291393
86657,25,21,4,4,10,2.5016305093325317
86658,30,21,4,4,10,2.5008913225112286
86659,35,21,4,4,10,2.5003733470701284
86660,40,21,4,4,10,2.5000771584842107
86661,45,21,4,4,10,2.5000030858214344
86662,50,21,4,4,10,2.500151211377137
86663,55,21,4,4,10,2.5005213705826135
86664,0,22,4,4,10,2.501113152187928
86665,5,22,4,4,10,2.501925898718848
86666,10,22,4,4,10,2.5029587072072856
86667,15,22,4,4,10,2.504210430194505
86668,20,22,4,4,10,2.5056796770059604
86669,25,22,4,4,10,2.507364815296347
86670,30,22,4,4,10,2.509263972863147
86671,35,22,4,4,10,2.511375039726667
86672,40,22,4,4,10,2.5136956704742377
86673,45,22,4,4,10,2.5162232868659897
86674,50,22,4,4,10,2.5189550806992993
86675,55,22,4,4,10,2.521888016928723
86676,0,23,4,4,10,2.5250188370379596
86677,5,23,4,4,10,2.528344062660087
86678,10,23,4,4,10,2.5318599994421085
86679,15,23,4,4,10,2.535562741149212
86680,20,23,4,4,10,2.5394481740049177
86681,25,23,4,4,10,2.5435119812613296
86682,30,23,4,4,10,2.5477496479951234
86683,35,23,4,4,10,2.5521564661236638
86684,40,23,4,4,10,2.556727539635723
86685,45,23,4,4,10,2.56145779003099
86686,50,23,4,4,10,2.566341961962325
86687,55,23,4,4,10,2.5713746290744948
86688,0,0,5,5,10,2.8765502000328977
86689,5,0,5,5,10,2.8818629247355823
86690,10,0,5,5,10,2.887306900701657
86691,15,0,5,5,10,2.8928760796289965
86692,20,0,5,5,10,2.898564274113955
86693,25,0,5,5,10,2.9043651645257005
86694,30,0,5,5,10,2.910272306027062
86695,35,0,5,5,10,2.916279135735268
86696,40,0,5,5,10,2.9223789800130526
86697,45,0,5,5,10,2.928565061883194
86698,50,0,5,5,10,2.934830508557797
86699,55,0,5,5,10,2.9411683590740147
86700,0,1,5,5,10,2.9475715720277367
86701,5,1,5,5,10,2.954033033396645
86702,10,1,5,5,10,2.9605455644439536
86703,15,1,5,5,10,2.967101929694043
86704,20,1,5,5,10,2.973694844971134
86705,25,1,5,5,10,2.9803169854920655
86706,30,1,5,5,10,2.98696099400419
86707,35,1,5,5,10,2.9936194889593426
86708,40,1,5,5,10,3.0002850727148913
86709,45,1,5,5,10,3.0069503397522155
86710,50,1,5,5,10,3.013607884904844
86711,55,1,5,5,10,3.020250311585292
86712,0,2,5,5,10,3.0268702400028227
86713,5,2,5,5,10,3.0334603153624538
86714,10,2,5,5,10,3.040013216036196
86715,15,2,5,5,10,3.046521661697443
86716,20,2,5,5,10,3.052978421409472
86717,25,2,5,5,10,3.059376321659078
86718,30,2,5,5,10,3.0657082543264
86719,35,2,5,5,10,3.0719671845821064
86720,40,2,5,5,10,3.0781461587031456
86721,45,2,5,5,10,3.08423831179839
86722,50,2,5,5,10,3.0902368754355853
86723,55,2,5,5,10,3.096135185161218
86724,0,3,5,5,10,3.1019266879044536
86725,5,3,5,5,10,3.107604949258136
86726,10,3,5,5,10,3.113163660627145
86727,15,3,5,5,10,3.118596646237379
86728,20,3,5,5,10,3.1238978699970867
86729,25,3,5,5,10,3.129061442203021
86730,30,3,5,5,10,3.1340816260839417
86731,35,3,5,5,10,3.13895284417422
86732,40,3,5,5,10,3.143669684510447
86733,45,3,5,5,10,3.148226906644169
86734,50,3,5,5,10,3.1526194474640703
86735,55,3,5,5,10,3.156842426821131
86736,0,4,5,5,10,3.1608911529505117
86737,5,4,5,5,10,3.1647611276841445
86738,10,4,5,5,10,3.168448051448283
86739,15,4,5,5,10,3.171947828040166
86740,20,4,5,5,10,3.175256569179233
86741,25,4,5,5,10,3.1783705988268336
86742,30,4,5,5,10,3.181286457270388
86743,35,4,5,5,10,3.1840009049671543
86744,40,4,5,5,10,3.1865109261433906
86745,45,4,5,5,10,3.188813732144902
86746,50,4,5,5,10,3.190906764535259
86747,55,4,5,5,10,3.1927876979382415
86748,0,5,5,5,10,3.19445444262135
86749,5,5,5,5,10,3.195905146817518
86750,10,5,5,5,10,3.197138198782437
86751,15,5,5,5,10,3.1981522285852217
86752,20,5,5,5,10,3.1989461096304113
86753,25,5,5,5,10,3.199518959909633
86754,30,5,5,5,10,3.199870142981495
86755,35,5,5,5,10,3.1999992686787215
86756,40,5,5,5,10,3.1999061935416
86757,45,5,5,5,10,3.199591020977374
86758,50,5,5,5,10,3.1990541011453573
86759,55,5,5,5,10,3.1982960305679047
86760,0,6,5,5,10,3.19731765146767
86761,5,6,5,5,10,3.19612005083189
86762,10,6,5,5,10,3.1947045592047316
86763,15,6,5,5,10,3.193072749209049
86764,20,6,5,5,10,3.191226433799183
86765,25,6,5,5,10,3.189167664246759
86766,30,6,5,5,10,3.1868987278617
86767,35,6,5,5,10,3.1844221454510135
86768,40,6,5,5,10,3.1817406685181138
86769,45,6,5,5,10,3.178857276206025
86770,50,6,5,5,10,3.175775171987314
86771,55,6,5,5,10,3.172497780105146
86772,0,7,5,5,10,3.1690287417688903
86773,5,7,5,5,10,3.1653719111087018
86774,10,7,5,5,10,3.1615313508935565
86775,15,7,5,5,10,3.157511328017477
86776,20,7,5,5,10,3.153316308758981
86777,25,7,5,5,10,3.1489509538190066
86778,30,7,5,5,10,3.144420113142839
86779,35,7,5,5,10,3.139728820531776
86780,40,7,5,5,10,3.1348822880505396
86781,45,7,5,5,10,3.1298859002366224
86782,50,7,5,5,10,3.124745208118028
86783,55,7,5,5,10,3.1194659230459574
86784,0,8,5,5,10,3.1140539103497398
86785,5,8,5,5,10,3.108515182819974
86786,10,8,5,5,10,3.102855894028553
86787,15,8,5,5,10,3.0970823314919236
86788,20,8,5,5,10,3.091200909685606
86789,25,8,5,5,10,3.085218162917655
86790,30,8,5,5,10,3.0791407380689946
86791,35,8,5,5,10,3.0729753872086736
86792,40,8,5,5,10,3.0667289600922656
86793,45,8,5,5,10,3.0604083965517312
86794,50,8,5,5,10,3.0540207187852095
86795,55,8,5,5,10,3.0475730235552967
86796,0,9,5,5,10,3.0410724743044852
86797,5,9,5,5,10,3.03452629319652
86798,10,9,5,5,10,3.0279417530924246
86799,15,9,5,5,10,3.021326169470654
86800,20,9,5,5,10,3.014686892298996
86801,25,9,5,5,10,3.0080312978690578
86802,30,9,5,5,10,3.0013667806010558
86803,35,9,5,5,10,2.994700744828551
86804,40,9,5,5,10,2.9880405965721777
86805,45,9,5,5,10,2.981393735311489
86806,50,9,5,5,10,2.9747675457640788
86807,55,9,5,5,10,2.968169389681095
86808,0,10,5,5,10,2.961606597668277
